  Downloaded CSV file from A DataCurrent Website |3833,
7/18/2017 3:20,0.829
7/18/2017 3:25,0.83
7/18/2017 3:30,0.829
7/18/2017 3:35,0.843
7/18/2017 3:40,0.847
7/18/2017 3:45,0.856
7/18/2017 3:50,0.855
7/18/2017 3:55,0.857
7/18/2017 4:00,0.855
7/18/2017 4:05,0.855
7/18/2017 4:10,0.851
7/18/2017 4:15,0.851
7/18/2017 4:20,0.851
7/18/2017 4:25,0.849
7/18/2017 4:30,0.862
7/18/2017 4:35,0.89
7/18/2017 4:40,0.888
7/18/2017 4:45,0.887
7/18/2017 4:50,0.867
7/18/2017 4:55,0.874
7/18/2017 5:00,0.875
7/18/2017 5:05,0.881
7/18/2017 5:10,0.894
7/18/2017 5:15,0.896
7/18/2017 5:20,0.907
7/18/2017 5:25,0.915
7/18/2017 5:30,0.905
7/18/2017 5:35,0.909
7/18/2017 5:40,0.909
7/18/2017 5:45,0.926
7/18/2017 5:50,0.933
7/18/2017 5:55,0.935
7/18/2017 6:00,0.945
7/18/2017 6:05,0.947
7/18/2017 6:10,0.947
7/18/2017 6:15,0.948
7/18/2017 6:20,0.948
7/18/2017 6:25,0.944
7/18/2017 6:30,0.958
7/18/2017 6:35,0.95
7/18/2017 6:40,0.948
7/18/2017 6:45,0.945
7/18/2017 6:50,0.945
7/18/2017 6:55,0.946
7/18/2017 7:00,0.949
7/18/2017 7:05,0.943
7/18/2017 7:10,0.941
7/18/2017 7:15,0.946
7/18/2017 7:20,0.946
7/18/2017 7:25,0.935
7/18/2017 7:30,0.949
7/18/2017 7:35,0.951
7/18/2017 7:40,0.957
7/18/2017 7:45,0.946
7/18/2017 7:50,0.951
7/18/2017 7:55,0.938
7/18/2017 8:00,0.939
7/18/2017 8:05,0.944
7/18/2017 8:10,0.955
7/18/2017 8:15,0.957
7/18/2017 8:20,0.961
7/18/2017 8:25,0.982
7/18/2017 8:30,0.972
7/18/2017 8:35,0.955
7/18/2017 8:40,0.95
7/18/2017 8:45,0.952
7/18/2017 8:50,0.956
7/18/2017 8:55,0.955
7/18/2017 9:00,0.956
7/18/2017 9:05,0.954
7/18/2017 9:10,0.951
7/18/2017 9:15,0.944
7/18/2017 9:20,0.948
7/18/2017 9:25,0.947
7/18/2017 9:30,0.952
7/18/2017 9:35,0.951
7/18/2017 9:40,0.95
7/18/2017 9:45,0.95
7/18/2017 9:50,0.95
7/18/2017 9:55,0.951
7/18/2017 10:00,0.943
7/18/2017 10:05,0.937
7/18/2017 10:10,0.939
7/18/2017 10:15,0.935
7/18/2017 10:20,0.931
7/18/2017 10:25,0.936
7/18/2017 10:30,0.947
7/18/2017 10:35,0.946
7/18/2017 10:40,0.946
7/18/2017 10:45,0.945
7/18/2017 10:50,0.948
7/18/2017 10:55,0.941
7/18/2017 11:00,0.94
7/18/2017 11:05,0.949
7/18/2017 11:10,0.949
7/18/2017 11:15,0.948
7/18/2017 11:20,0.947
7/18/2017 11:25,0.954
7/18/2017 11:30,0.947
7/18/2017 11:35,0.937
7/18/2017 11:40,0.939
7/18/2017 11:45,0.94
7/18/2017 11:50,0.938
7/18/2017 11:55,0.931
7/18/2017 12:00,0.94
7/18/2017 12:05,0.937
7/18/2017 12:10,0.932
7/18/2017 12:15,0.93
7/18/2017 12:20,0.943
7/18/2017 12:25,0.938
7/18/2017 12:30,0.932
7/18/2017 12:35,0.928
7/18/2017 12:40,0.924
7/18/2017 12:45,0.917
7/18/2017 12:50,0.913
7/18/2017 12:55,0.901
7/18/2017 13:00,0.899
7/18/2017 13:05,0.899
7/18/2017 13:10,0.896
7/18/2017 13:15,0.911
7/18/2017 13:20,0.912
7/18/2017 13:25,0.913
7/18/2017 13:30,0.915
7/18/2017 13:35,0.924
7/18/2017 13:40,0.934
7/18/2017 13:45,0.931
7/18/2017 13:50,0.925
7/18/2017 13:55,0.928
7/18/2017 14:00,0.919
7/18/2017 14:05,0.938
7/18/2017 14:10,0.932
7/18/2017 14:15,0.929
7/18/2017 14:20,0.937
7/18/2017 14:25,0.932
7/18/2017 14:30,0.93
7/18/2017 14:35,0.921
7/18/2017 14:40,0.923
7/18/2017 14:45,0.922
7/18/2017 14:50,0.921
7/18/2017 14:55,0.922
7/18/2017 15:00,0.924
7/18/2017 15:05,0.924
7/18/2017 15:10,0.92
7/18/2017 15:15,0.919
7/18/2017 15:20,0.92
7/18/2017 15:25,0.923
7/18/2017 15:30,0.924
7/18/2017 15:35,0.923
7/18/2017 15:40,0.932
7/18/2017 15:45,0.915
7/18/2017 15:50,0.916
7/18/2017 15:55,0.924
7/18/2017 16:00,0.922
7/18/2017 16:05,0.933
7/18/2017 16:10,0.936
7/18/2017 16:15,0.938
7/18/2017 16:20,0.94
7/18/2017 16:25,0.933
7/18/2017 16:30,0.94
7/18/2017 16:35,0.935
7/18/2017 16:40,0.94
7/18/2017 16:45,0.94
7/18/2017 16:50,0.938
7/18/2017 16:55,0.944
7/18/2017 17:00,0.943
7/18/2017 17:05,0.942
7/18/2017 17:10,0.94
7/18/2017 17:15,0.943
7/18/2017 17:20,0.952
7/18/2017 17:25,0.956
7/18/2017 17:30,0.958
7/18/2017 17:35,0.956
7/18/2017 17:40,0.952
7/18/2017 17:45,0.949
7/18/2017 17:50,0.942
7/18/2017 17:55,0.944
7/18/2017 18:00,0.944
7/18/2017 18:05,0.944
7/18/2017 18:10,0.943
7/18/2017 18:15,0.946
7/18/2017 18:20,0.944
7/18/2017 18:25,0.942
7/18/2017 18:30,0.935
7/18/2017 18:35,0.934
7/18/2017 18:40,0.936
7/18/2017 18:45,0.944
7/18/2017 18:50,0.946
7/18/2017 18:55,0.943
7/18/2017 19:00,0.943
7/18/2017 19:05,0.943
7/18/2017 19:10,0.938
7/18/2017 19:15,0.938
7/18/2017 19:20,0.945
7/18/2017 19:25,0.939
7/18/2017 19:30,0.939
7/18/2017 19:35,0.949
7/18/2017 19:40,0.948
7/18/2017 19:45,0.945
7/18/2017 19:50,0.946
7/18/2017 19:55,0.942
7/18/2017 20:00,0.942
7/18/2017 20:05,0.946
7/18/2017 20:10,0.943
7/18/2017 20:15,0.948
7/18/2017 20:20,0.953
7/18/2017 20:25,0.951
7/18/2017 20:30,0.953
7/18/2017 20:35,0.951
7/18/2017 20:40,0.951
7/18/2017 20:45,0.951
7/18/2017 20:50,0.952
7/18/2017 20:55,0.951
7/18/2017 21:00,0.949
7/18/2017 21:05,0.956
7/18/2017 21:10,0.954
7/18/2017 21:15,0.954
7/18/2017 21:20,0.959
7/18/2017 21:25,0.959
7/18/2017 21:30,0.959
7/18/2017 21:35,0.957
7/18/2017 21:40,0.959
7/18/2017 21:45,0.959
7/18/2017 21:50,0.943
7/18/2017 21:55,0.94
7/18/2017 22:00,0.94
7/18/2017 22:05,0.939
7/18/2017 22:10,0.937
7/18/2017 22:15,0.937
7/18/2017 22:20,0.931
7/18/2017 22:25,0.932
7/18/2017 22:30,0.932
7/18/2017 22:35,0.945
7/18/2017 22:40,0.943
7/18/2017 22:45,0.938
7/18/2017 22:50,0.938
7/18/2017 22:55,0.943
7/18/2017 23:00,0.937
7/18/2017 23:05,0.929
7/18/2017 23:10,0.928
7/18/2017 23:15,0.926
7/18/2017 23:20,0.921
7/18/2017 23:25,0.92
7/18/2017 23:30,0.914
7/18/2017 23:35,0.901
7/18/2017 23:40,0.899
7/18/2017 23:45,0.908
7/18/2017 23:50,0.902
7/18/2017 23:55,0.901
7/19/2017 0:00,0.896
7/19/2017 0:05,0.896
7/19/2017 0:10,0.896
7/19/2017 0:15,0.905
7/19/2017 0:20,0.9
7/19/2017 0:25,0.889
7/19/2017 0:30,0.887
7/19/2017 0:35,0.88
7/19/2017 0:40,0.878
7/19/2017 0:45,0.867
7/19/2017 0:50,0.859
7/19/2017 0:55,0.859
7/19/2017 1:00,0.858
7/19/2017 1:05,0.859
7/19/2017 1:10,0.861
7/19/2017 1:15,0.863
7/19/2017 1:20,0.85
7/19/2017 1:25,0.86
7/19/2017 1:30,0.857
7/19/2017 1:35,0.855
7/19/2017 1:40,0.856
7/19/2017 1:45,0.865
7/19/2017 1:50,0.89
7/19/2017 1:55,0.866
7/19/2017 2:00,0.866
7/19/2017 2:05,0.866
7/19/2017 2:10,0.865
7/19/2017 2:15,0.862
7/19/2017 2:20,0.866
7/19/2017 2:25,0.859
7/19/2017 2:30,0.858
7/19/2017 2:35,0.86
7/19/2017 2:40,0.857
7/19/2017 2:45,0.857
7/19/2017 2:50,0.854
7/19/2017 2:55,0.847
7/19/2017 3:00,0.788
7/19/2017 3:05,0.8
7/19/2017 3:10,0.811
7/19/2017 3:15,0.821
7/19/2017 3:20,0.824
7/19/2017 3:25,0.821
7/19/2017 3:30,0.796
7/19/2017 3:35,0.782
7/19/2017 3:40,0.852
7/19/2017 3:45,0.852
7/19/2017 3:50,0.845
7/19/2017 3:55,0.84
7/19/2017 4:00,0.841
7/19/2017 4:05,0.85
7/19/2017 4:10,0.797
7/19/2017 4:15,0.789
7/19/2017 4:20,0.798
7/19/2017 4:25,0.853
7/19/2017 4:30,0.853
7/19/2017 4:35,0.862
7/19/2017 4:40,0.855
7/19/2017 4:45,0.867
7/19/2017 4:50,0.875
7/19/2017 4:55,0.874
7/19/2017 5:00,0.884
7/19/2017 5:05,0.892
7/19/2017 5:10,0.903
7/19/2017 5:15,0.905
7/19/2017 5:20,0.893
7/19/2017 5:25,0.915
7/19/2017 5:30,0.911
7/19/2017 5:35,0.911
7/19/2017 5:40,0.906
7/19/2017 5:45,0.899
7/19/2017 5:50,0.917
7/19/2017 5:55,0.925
7/19/2017 6:00,0.945
7/19/2017 6:05,0.95
7/19/2017 6:10,0.948
7/19/2017 6:15,0.942
7/19/2017 6:20,0.935
7/19/2017 6:25,0.971
7/19/2017 6:30,0.963
7/19/2017 6:35,0.961
7/19/2017 6:40,0.958
7/19/2017 6:45,0.956
7/19/2017 6:50,0.957
7/19/2017 6:55,0.952
7/19/2017 7:00,0.939
7/19/2017 7:05,0.951
7/19/2017 7:10,0.954
7/19/2017 7:15,0.958
7/19/2017 7:20,0.959
7/19/2017 7:25,0.954
7/19/2017 7:30,0.943
7/19/2017 7:35,0.942
7/19/2017 7:40,0.939
7/19/2017 7:45,0.951
7/19/2017 7:50,0.955
7/19/2017 7:55,0.948
7/19/2017 8:00,0.95
7/19/2017 8:05,0.946
7/19/2017 8:10,0.942
7/19/2017 8:15,0.943
7/19/2017 8:20,0.943
7/19/2017 8:25,0.947
7/19/2017 8:30,0.948
7/19/2017 8:35,0.946
7/19/2017 8:40,0.944
7/19/2017 8:45,0.947
7/19/2017 8:50,0.944
7/19/2017 8:55,0.937
7/19/2017 9:00,0.938
7/19/2017 9:05,0.933
7/19/2017 9:10,0.935
7/19/2017 9:15,0.946
7/19/2017 9:20,0.942
7/19/2017 9:25,0.933
7/19/2017 9:30,0.943
7/19/2017 9:35,0.941
7/19/2017 9:40,0.941
7/19/2017 9:45,0.939
7/19/2017 9:50,0.939
7/19/2017 9:55,0.94
7/19/2017 10:00,0.94
7/19/2017 10:05,0.947
7/19/2017 10:10,0.946
7/19/2017 10:15,0.939
7/19/2017 10:20,0.935
7/19/2017 10:25,0.94
7/19/2017 10:30,0.939
7/19/2017 10:35,0.942
7/19/2017 10:40,0.951
7/19/2017 10:45,0.95
7/19/2017 10:50,0.942
7/19/2017 10:55,0.942
7/19/2017 11:00,0.943
7/19/2017 11:05,0.935
7/19/2017 11:10,0.935
7/19/2017 11:15,0.93
7/19/2017 11:20,0.93
7/19/2017 11:25,0.935
7/19/2017 11:30,0.905
7/19/2017 11:35,0.923
7/19/2017 11:40,0.913
7/19/2017 11:45,0.936
7/19/2017 11:50,0.93
7/19/2017 11:55,0.923
7/19/2017 12:00,0.924
7/19/2017 12:05,0.926
7/19/2017 12:10,0.93
7/19/2017 12:15,0.921
7/19/2017 12:20,0.935
7/19/2017 12:25,0.928
7/19/2017 12:30,0.902
7/19/2017 12:35,0.899
7/19/2017 12:40,0.902
7/19/2017 12:45,0.905
7/19/2017 12:50,0.911
7/19/2017 12:55,0.916
7/19/2017 13:00,0.916
7/19/2017 13:05,0.916
7/19/2017 13:10,0.932
7/19/2017 13:15,0.939
7/19/2017 13:20,0.945
7/19/2017 13:25,0.944
7/19/2017 13:30,0.917
7/19/2017 13:35,0.93
7/19/2017 13:40,0.931
7/19/2017 13:45,0.931
7/19/2017 13:50,0.912
7/19/2017 13:55,0.916
7/19/2017 14:00,0.918
7/19/2017 14:05,0.925
7/19/2017 14:10,0.93
7/19/2017 14:15,0.917
7/19/2017 14:20,0.916
7/19/2017 14:25,0.919
7/19/2017 14:30,0.92
7/19/2017 14:35,0.918
7/19/2017 14:40,0.918
7/19/2017 14:45,0.917
7/19/2017 14:50,0.924
7/19/2017 14:55,0.932
7/19/2017 15:00,0.913
7/19/2017 15:05,0.917
7/19/2017 15:10,0.921
7/19/2017 15:15,0.917
7/19/2017 15:20,0.91
7/19/2017 15:25,0.934
7/19/2017 15:30,0.937
7/19/2017 15:35,0.931
7/19/2017 15:40,0.935
7/19/2017 15:45,0.925
7/19/2017 15:50,0.927
7/19/2017 15:55,0.929
7/19/2017 16:00,0.922
7/19/2017 16:05,0.933
7/19/2017 16:10,0.925
7/19/2017 16:15,0.934
7/19/2017 16:20,0.936
7/19/2017 16:25,0.936
7/19/2017 16:30,0.935
7/19/2017 16:35,0.931
7/19/2017 16:40,0.932
7/19/2017 16:45,0.927
7/19/2017 16:50,0.929
7/19/2017 16:55,0.918
7/19/2017 17:00,0.918
7/19/2017 17:05,0.922
7/19/2017 17:10,0.922
7/19/2017 17:15,0.928
7/19/2017 17:20,0.939
7/19/2017 17:25,0.946
7/19/2017 17:30,0.947
7/19/2017 17:35,0.94
7/19/2017 17:40,0.937
7/19/2017 17:45,0.936
7/19/2017 17:50,0.935
7/19/2017 17:55,0.938
7/19/2017 18:00,0.933
7/19/2017 18:05,0.934
7/19/2017 18:10,0.934
7/19/2017 18:15,0.937
7/19/2017 18:20,0.939
7/19/2017 18:25,0.945
7/19/2017 18:30,0.945
7/19/2017 18:35,0.941
7/19/2017 18:40,0.935
7/19/2017 18:45,0.927
7/19/2017 18:50,0.931
7/19/2017 18:55,0.929
7/19/2017 19:00,0.933
7/19/2017 19:05,0.934
7/19/2017 19:10,0.935
7/19/2017 19:15,0.937
7/19/2017 19:20,0.938
7/19/2017 19:25,0.935
7/19/2017 19:30,0.936
7/19/2017 19:35,0.938
7/19/2017 19:40,0.933
7/19/2017 19:45,0.917
7/19/2017 19:50,0.925
7/19/2017 19:55,0.931
7/19/2017 20:00,0.931
7/19/2017 20:05,0.931
7/19/2017 20:10,0.957
7/19/2017 20:15,0.98
7/19/2017 20:20,0.947
7/19/2017 20:25,0.952
7/19/2017 20:30,0.948
7/19/2017 20:35,0.945
7/19/2017 20:40,0.949
7/19/2017 20:45,0.95
7/19/2017 20:50,0.946
7/19/2017 20:55,0.947
7/19/2017 21:00,0.948
7/19/2017 21:05,0.951
7/19/2017 21:10,0.946
7/19/2017 21:15,0.946
7/19/2017 21:20,0.941
7/19/2017 21:25,0.944
7/19/2017 21:30,0.944
7/19/2017 21:35,0.946
7/19/2017 21:40,0.951
7/19/2017 21:45,0.946
7/19/2017 21:50,0.941
7/19/2017 21:55,0.938
7/19/2017 22:00,0.935
7/19/2017 22:05,0.928
7/19/2017 22:10,0.936
7/19/2017 22:15,0.937
7/19/2017 22:20,0.937
7/19/2017 22:25,0.937
7/19/2017 22:30,0.942
7/19/2017 22:35,0.939
7/19/2017 22:40,0.941
7/19/2017 22:45,0.934
7/19/2017 22:50,0.934
7/19/2017 22:55,0.929
7/19/2017 23:00,0.928
7/19/2017 23:05,0.929
7/19/2017 23:10,0.925
7/19/2017 23:15,0.926
7/19/2017 23:20,0.907
7/19/2017 23:25,0.9
7/19/2017 23:30,0.888
7/19/2017 23:35,0.895
7/19/2017 23:40,0.9
7/19/2017 23:45,0.9
7/19/2017 23:50,0.915
7/19/2017 23:55,0.914
7/20/2017 0:00,0.91
7/20/2017 0:05,0.905
7/20/2017 0:10,0.895
7/20/2017 0:15,0.876
7/20/2017 0:20,0.873
7/20/2017 0:25,0.875
7/20/2017 0:30,0.875
7/20/2017 0:35,0.882
7/20/2017 0:40,0.865
7/20/2017 0:45,0.866
7/20/2017 0:50,0.871
7/20/2017 0:55,0.863
7/20/2017 1:00,0.864
7/20/2017 1:05,0.846
7/20/2017 1:10,0.852
7/20/2017 1:15,0.858
7/20/2017 1:20,0.868
7/20/2017 1:25,0.866
7/20/2017 1:30,0.85
7/20/2017 1:35,0.823
7/20/2017 1:40,0.835
7/20/2017 1:45,0.844
7/20/2017 1:50,0.846
7/20/2017 1:55,0.849
7/20/2017 2:00,0.848
7/20/2017 2:05,0.844
7/20/2017 2:10,0.845
7/20/2017 2:15,0.845
7/20/2017 2:20,0.844
7/20/2017 2:25,0.849
7/20/2017 2:30,0.786
7/20/2017 2:35,0.784
7/20/2017 2:40,0.762
7/20/2017 2:45,0.768
7/20/2017 2:50,0.769
7/20/2017 2:55,0.859
7/20/2017 3:00,0.841
7/20/2017 3:05,0.784
7/20/2017 3:10,0.772
7/20/2017 3:15,0.774
7/20/2017 3:20,0.754
7/20/2017 3:25,0.753
7/20/2017 3:30,0.735
7/20/2017 3:35,0.772
7/20/2017 3:40,0.776
7/20/2017 3:45,0.767
7/20/2017 3:50,0.764
7/20/2017 3:55,0.768
7/20/2017 4:00,0.781
7/20/2017 4:05,0.767
7/20/2017 4:10,0.765
7/20/2017 4:15,0.771
7/20/2017 4:20,0.775
7/20/2017 4:25,0.854
7/20/2017 4:30,0.85
7/20/2017 4:35,0.851
7/20/2017 4:40,0.853
7/20/2017 4:45,0.853
7/20/2017 4:50,0.855
7/20/2017 4:55,0.884
7/20/2017 5:00,0.875
7/20/2017 5:05,0.863
7/20/2017 5:10,0.875
7/20/2017 5:15,0.872
7/20/2017 5:20,0.87
7/20/2017 5:25,0.871
7/20/2017 5:30,0.886
7/20/2017 5:35,0.88
7/20/2017 5:40,0.879
7/20/2017 5:45,0.901
7/20/2017 5:50,0.902
7/20/2017 5:55,0.908
7/20/2017 6:00,0.923
7/20/2017 6:05,0.938
7/20/2017 6:10,0.941
7/20/2017 6:15,0.94
7/20/2017 6:20,0.941
7/20/2017 6:25,0.942
7/20/2017 6:30,0.937
7/20/2017 6:35,0.935
7/20/2017 6:40,0.938
7/20/2017 6:45,0.929
7/20/2017 6:50,0.93
7/20/2017 6:55,0.917
7/20/2017 7:00,0.899
7/20/2017 7:05,0.921
7/20/2017 7:10,0.936
7/20/2017 7:15,0.943
7/20/2017 7:20,0.944
7/20/2017 7:25,0.953
7/20/2017 7:30,0.937
7/20/2017 7:35,0.932
7/20/2017 7:40,0.945
7/20/2017 7:45,0.945
7/20/2017 7:50,0.947
7/20/2017 7:55,0.954
7/20/2017 8:00,0.949
7/20/2017 8:05,0.955
7/20/2017 8:10,0.955
7/20/2017 8:15,0.948
7/20/2017 8:20,0.948
7/20/2017 8:25,0.948
7/20/2017 8:30,0.947
7/20/2017 8:35,0.946
7/20/2017 8:40,0.946
7/20/2017 8:45,0.939
7/20/2017 8:50,0.938
7/20/2017 8:55,0.932
7/20/2017 9:00,0.935
7/20/2017 9:05,0.937
7/20/2017 9:10,0.926
7/20/2017 9:15,0.927
7/20/2017 9:20,0.934
7/20/2017 9:25,0.932
7/20/2017 9:30,0.931
7/20/2017 9:35,0.93
7/20/2017 9:40,0.93
7/20/2017 9:45,0.92
7/20/2017 9:50,0.927
7/20/2017 9:55,0.928
7/20/2017 10:00,0.926
7/20/2017 10:05,0.933
7/20/2017 10:10,0.943
7/20/2017 10:15,0.94
7/20/2017 10:20,0.932
7/20/2017 10:25,0.934
7/20/2017 10:30,0.947
7/20/2017 10:35,0.963
7/20/2017 10:40,0.972
7/20/2017 10:45,0.969
7/20/2017 10:50,1.004999
7/20/2017 10:55,1.052
7/20/2017 11:00,1.084
7/20/2017 11:05,1.084
7/20/2017 11:10,1.088
7/20/2017 11:15,1.098
7/20/2017 11:20,1.094
7/20/2017 11:25,1.092999
7/20/2017 11:30,1.082999
7/20/2017 11:35,1.072
7/20/2017 11:40,1.064999
7/20/2017 11:45,1.060999
7/20/2017 11:50,1.048999
7/20/2017 11:55,1.024
7/20/2017 12:00,1.042
7/20/2017 12:05,1.04
7/20/2017 12:10,1.036999
7/20/2017 12:15,1.036999
7/20/2017 12:20,1.008
7/20/2017 12:25,1.010999
7/20/2017 12:30,1.006999
7/20/2017 12:35,1.002
7/20/2017 12:40,0.996999
7/20/2017 12:45,0.990999
7/20/2017 12:50,0.992999
7/20/2017 12:55,0.977
7/20/2017 13:00,0.981
7/20/2017 13:05,0.975
7/20/2017 13:10,0.989
7/20/2017 13:15,0.978
7/20/2017 13:20,0.994999
7/20/2017 13:25,0.998
7/20/2017 13:30,0.992999
7/20/2017 13:35,0.986
7/20/2017 13:40,0.983
7/20/2017 13:45,0.982
7/20/2017 13:50,0.975
7/20/2017 13:55,0.974
7/20/2017 14:00,0.967
7/20/2017 14:05,0.973
7/20/2017 14:10,0.963
7/20/2017 14:15,0.963
7/20/2017 14:20,0.963
7/20/2017 14:25,0.957
7/20/2017 14:30,0.969
7/20/2017 14:35,0.974
7/20/2017 14:40,0.975
7/20/2017 14:45,0.978
7/20/2017 14:50,0.978
7/20/2017 14:55,0.986
7/20/2017 15:00,0.979
7/20/2017 15:05,0.976
7/20/2017 15:10,0.964
7/20/2017 15:15,0.959
7/20/2017 15:20,0.957
7/20/2017 15:25,0.949
7/20/2017 15:30,0.97
7/20/2017 15:35,0.971
7/20/2017 15:40,0.968
7/20/2017 15:45,0.968
7/20/2017 15:50,0.969
7/20/2017 15:55,0.969
7/20/2017 16:00,0.972
7/20/2017 16:05,0.968
7/20/2017 16:10,0.981
7/20/2017 16:15,0.983
7/20/2017 16:20,0.986
7/20/2017 16:25,0.979
7/20/2017 16:30,0.977
7/20/2017 16:35,0.965
7/20/2017 16:40,0.974
7/20/2017 16:45,0.978
7/20/2017 16:50,0.969
7/20/2017 16:55,0.982
7/20/2017 17:00,0.984
7/20/2017 17:05,0.974
7/20/2017 17:10,0.958
7/20/2017 17:15,0.97
7/20/2017 17:20,0.967
7/20/2017 17:25,0.967
7/20/2017 17:30,0.969
7/20/2017 17:35,0.961
7/20/2017 17:40,0.989
7/20/2017 17:45,0.988
7/20/2017 17:50,0.988
7/20/2017 17:55,0.982
7/20/2017 18:00,0.987
7/20/2017 18:05,0.978
7/20/2017 18:10,0.98
7/20/2017 18:15,0.977
7/20/2017 18:20,0.979
7/20/2017 18:25,0.979
7/20/2017 18:30,0.977
7/20/2017 18:35,0.979
7/20/2017 18:40,0.975
7/20/2017 18:45,0.96
7/20/2017 18:50,0.957
7/20/2017 18:55,0.965
7/20/2017 19:00,0.975
7/20/2017 19:05,0.974
7/20/2017 19:10,0.982
7/20/2017 19:15,0.984
7/20/2017 19:20,0.985
7/20/2017 19:25,0.988
7/20/2017 19:30,0.987
7/20/2017 19:35,0.986
7/20/2017 19:40,0.992999
7/20/2017 19:45,0.985
7/20/2017 19:50,0.983
7/20/2017 19:55,0.983
7/20/2017 20:00,0.986
7/20/2017 20:05,0.975
7/20/2017 20:10,0.977
7/20/2017 20:15,0.984
7/20/2017 20:20,0.984
7/20/2017 20:25,0.988
7/20/2017 20:30,0.979
7/20/2017 20:35,0.979
7/20/2017 20:40,0.992
7/20/2017 20:45,0.987
7/20/2017 20:50,0.986
7/20/2017 20:55,0.988
7/20/2017 21:00,0.99
7/20/2017 21:05,0.996
7/20/2017 21:10,0.996999
7/20/2017 21:15,0.99
7/20/2017 21:20,0.990999
7/20/2017 21:25,0.992
7/20/2017 21:30,0.992
7/20/2017 21:35,0.99
7/20/2017 21:40,0.990999
7/20/2017 21:45,0.99
7/20/2017 21:50,0.99
7/20/2017 21:55,0.973
7/20/2017 22:00,0.971
7/20/2017 22:05,0.989
7/20/2017 22:10,0.989
7/20/2017 22:15,0.996
7/20/2017 22:20,0.989
7/20/2017 22:25,0.979
7/20/2017 22:30,0.98
7/20/2017 22:35,0.975
7/20/2017 22:40,0.968
7/20/2017 22:45,0.964
7/20/2017 22:50,0.965
7/20/2017 22:55,0.962
7/20/2017 23:00,0.957
7/20/2017 23:05,0.94
7/20/2017 23:10,0.946
7/20/2017 23:15,0.949
7/20/2017 23:20,0.951
7/20/2017 23:25,0.957
7/20/2017 23:30,0.958
7/20/2017 23:35,0.954
7/20/2017 23:40,0.95
7/20/2017 23:45,0.947
7/20/2017 23:50,0.926
7/20/2017 23:55,0.942
7/21/2017 0:00,0.94
7/21/2017 0:05,0.933
7/21/2017 0:10,0.932
7/21/2017 0:15,0.928
7/21/2017 0:20,0.925
7/21/2017 0:25,0.918
7/21/2017 0:30,0.924
7/21/2017 0:35,0.921
7/21/2017 0:40,0.91
7/21/2017 0:45,0.934
7/21/2017 0:50,0.931
7/21/2017 0:55,0.931
7/21/2017 1:00,0.928
7/21/2017 1:05,0.922
7/21/2017 1:10,0.923
7/21/2017 1:15,0.924
7/21/2017 1:20,0.915
7/21/2017 1:25,0.906
7/21/2017 1:30,0.9
7/21/2017 1:35,0.9
7/21/2017 1:40,0.917
7/21/2017 1:45,0.915
7/21/2017 1:50,0.912
7/21/2017 1:55,0.912
7/21/2017 2:00,0.91
7/21/2017 2:05,0.911
7/21/2017 2:10,0.917
7/21/2017 2:15,0.918
7/21/2017 2:20,0.916
7/21/2017 2:25,0.91
7/21/2017 2:30,0.909
7/21/2017 2:35,0.91
7/21/2017 2:40,0.905
7/21/2017 2:45,0.909
7/21/2017 2:50,0.904
7/21/2017 2:55,0.903
7/21/2017 3:00,0.917
7/21/2017 3:05,0.905
7/21/2017 3:10,0.902
7/21/2017 3:15,0.894
7/21/2017 3:20,0.896
7/21/2017 3:25,0.895
7/21/2017 3:30,0.892
7/21/2017 3:35,0.887
7/21/2017 3:40,0.892
7/21/2017 3:45,0.893
7/21/2017 3:50,0.893
7/21/2017 3:55,0.894
7/21/2017 4:00,0.899
7/21/2017 4:05,0.901
7/21/2017 4:10,0.898
7/21/2017 4:15,0.898
7/21/2017 4:20,0.906
7/21/2017 4:25,0.903
7/21/2017 4:30,0.904
7/21/2017 4:35,0.905
7/21/2017 4:40,0.914
7/21/2017 4:45,0.922
7/21/2017 4:50,0.925
7/21/2017 4:55,0.93
7/21/2017 5:00,0.922
7/21/2017 5:05,0.932
7/21/2017 5:10,0.936
7/21/2017 5:15,0.932
7/21/2017 5:20,0.938
7/21/2017 5:25,0.939
7/21/2017 5:30,0.946
7/21/2017 5:35,0.945
7/21/2017 5:40,0.944
7/21/2017 5:45,0.95
7/21/2017 5:50,0.956
7/21/2017 5:55,0.96
7/21/2017 6:00,0.959
7/21/2017 6:05,0.958
7/21/2017 6:10,0.959
7/21/2017 6:15,0.961
7/21/2017 6:20,0.962
7/21/2017 6:25,0.964
7/21/2017 6:30,0.963
7/21/2017 6:35,0.964
7/21/2017 6:40,0.964
7/21/2017 6:45,0.968
7/21/2017 6:50,0.965
7/21/2017 6:55,0.971
7/21/2017 7:00,0.965
7/21/2017 7:05,0.963
7/21/2017 7:10,0.963
7/21/2017 7:15,0.97
7/21/2017 7:20,0.968
7/21/2017 7:25,0.969
7/21/2017 7:30,0.971
7/21/2017 7:35,0.977
7/21/2017 7:40,0.975
7/21/2017 7:45,0.964
7/21/2017 7:50,0.963
7/21/2017 7:55,0.961
7/21/2017 8:00,0.961
7/21/2017 8:05,0.961
7/21/2017 8:10,0.973
7/21/2017 8:15,0.973
7/21/2017 8:20,0.98
7/21/2017 8:25,0.978
7/21/2017 8:30,0.969
7/21/2017 8:35,0.966
7/21/2017 8:40,0.953
7/21/2017 8:45,0.955
